datetime,no2,ws,wd,temp,pressure,RH,ssr,tp,blh,tcc,sp,week,weekday,hour,month
14/02/2017 20:00,72.16054,6.533333333,76.84077785,6,1022.9,91.71449666,0,0,481.0105198,0.650455687,101462.967,7,7,23,2
14/02/2017 21:00,71.02021,6.366666667,77.02000192,5.233333333,1023,91.6729915,0,0,447.8528335,0.398718074,101502.1445,7,1,0,2
14/02/2017 22:00,65.54472,6.366666667,73.24215913,5.066666667,1023,91.86441756,0,0,452.2610808,0.738427277,101487.9941,7,1,1,2
14/02/2017 23:00,54.2954,5.7,70,5.066666667,1022.6,91.86441756,0,0,466.5208026,0.872482859,101456.5254,7,1,2,2
15/02/2017 01:00,36.71681,5.133333333,72.98272141,5.033333333,1022.4,91.86171132,0,0,459.3142765,0.059008871,101419.7767,7,1,3,2
15/02/2017 02:00,36.11613,4.933333333,76.8960167,5.033333333,1022.4,91.65596542,0,0,454.6377011,0.176278893,101443.9591,7,1,4,2
15/02/2017 03:00,31.17949,5.1,70,4.933333333,1022.5,91.64739636,0,0,442.5629368,0.691732903,101429.5975,7,1,5,2
15/02/2017 04:00,34.14673,5.666666667,70,4.166666667,1022.1,91.8118438,0,0,439.9179884,0.871201052,101407.5272,7,1,6,2
15/02/2017 05:00,49.47638,5.866666667,70,4.2,1021.9,91.60811622,0,0,438.7296782,0.058703679,101419.1431,7,1,7,2
15/02/2017 06:00,56.99011,6.2,73.59887065,4.866666667,1022.3,91.64166274,45880.98881,0,438.844676,0.062610137,101483.1366,7,1,8,2
15/02/2017 07:00,62.60856,6.366666667,77.02000192,5.833333333,1022.5,86.34283321,358721.0523,0,437.0047119,0.022141679,101480.2854,7,1,9,2
15/02/2017 08:00,61.72068,6.2,76.67043694,7.2,1022.7,79.44585403,755745.6524,0,457.8193057,0.063113703,101462.439,7,1,10,2
15/02/2017 09:00,61.07521,6.866666667,80,7.833333333,1022.8,77.54265481,1057844.069,0,470.7757195,0.023103034,101487.3605,7,1,11,2
15/02/2017 10:00,42.1056,7.366666667,83.48065944,9.133333333,1022.2,69.26757518,1263850.541,0,471.8106993,0.03621103,101454.4134,7,1,12,2
15/02/2017 11:00,38.83236,7.366666667,86.292657,9.966666667,1021.6,62.66133644,1293702.328,0,466.2524745,0.032625024,101341.6329,7,1,13,2
15/02/2017 12:00,42.78788,7.2,76.902282,9.733333333,1020.6,62.52979946,1177709.193,0,470.9673825,0.019990075,101289.1499,7,1,14,2
15/02/2017 13:00,30.4886,7.2,76.67043694,8.766666667,1020.2,66.71432236,929235.7435,0,492.4336302,0.042131754,101270.5643,7,1,15,2
15/02/2017 14:00,37.82495,6.2,73.59887065,7.066666667,1020.3,74.95001494,556525.5694,0,503.818408,0.012467093,101242.4748,7,1,16,2
15/02/2017 15:00,38.03389,6.166666667,77.24780115,5.833333333,1020.6,81.40702401,175072.1942,0,516.4681612,0.037660691,101239.0956,7,1,17,2
15/02/2017 16:00,38.81658,5.666666667,80,5.1,1021,85.49304884,1207.394442,0,532.6828447,0.006409032,101280.3851,7,1,18,2
15/02/2017 17:00,49.24831,5.466666667,83.10563367,5,1021.4,88.55157619,0,0,528.1212671,0.015076484,101299.7099,7,1,19,2
15/02/2017 18:00,56.30352,5.5,80,5.066666667,1021.3,88.55864059,0,0,517.3881432,5.55E-17,101312.1706,7,1,20,2
15/02/2017 19:00,45.60739,4.433333333,80,5.033333333,1021.2,86.06888918,0,0,499.1418326,0.007538242,101307.6298,7,1,21,2
15/02/2017 20:00,37.97747,4.6,76.67043694,5.033333333,1021.1,85.87296891,0,0,476.5639399,0.016709261,101310.3754,7,1,22,2
15/02/2017 21:00,35.70398,4.266666667,80,4.666666667,1021,87.36206833,0,0,499.7934866,0.007385646,101303.0891,7,1,23,2
15/02/2017 22:00,32.28826,4.266666667,76.80085701,4.566666667,1021,85.43643493,0,0,484.3454547,0.015076484,101295.5915,7,2,0,2
15/02/2017 23:00,39.95882,4.266666667,86.80085701,3.833333333,1020.8,87.29191335,0,0,462.1125553,0.022614726,101280.8075,7,2,1,2
16/02/2017 01:00,27.46398,3.933333333,86.95335839,3.633333333,1020.9,87.85092104,0,0,429.9898488,0.017395943,101267.7132,7,2,2,2
16/02/2017 02:00,21.95741,4.766666667,86.78717744,3.6,1020.9,87.45540543,0,0,406.5303066,0.015076484,101267.8188,7,2,3,2
16/02/2017 03:00,20.0889,3.766666667,83.18183197,2.833333333,1020.5,87.39332348,0,0,395.3755243,0.007538242,101268.2412,7,2,4,2
16/02/2017 04:00,16.73916,3.6,86.67043694,2.333333333,1020.9,90.06736839,0,0,379.7358295,0.013947274,101269.8251,7,2,5,2
16/02/2017 05:00,24.17018,3.266666667,86.84077785,2.566666667,1021.1,88.76104121,0,0,360.6078695,0.084782335,101292.9515,7,2,6,2
16/02/2017 06:00,39.35877,3.266666667,80,2.9,1021.6,88.57426631,0,0,312.2321468,0.170266611,101336.7754,7,2,7,2
16/02/2017 07:00,51.00829,3.266666667,84.73134294,3.5,1021.7,88.03290631,49752.97789,0,280.1094404,0.257032693,101400.6632,7,2,8,2
16/02/2017 08:00,45.60548,3.266666667,83.67033049,4.366666667,1022.8,88.10467563,334864.6035,0,294.8291531,0.367344338,101460.7494,7,2,9,2
16/02/2017 09:00,50.80222,3.1,87.20881885,5.366666667,1023.2,84.75351938,518138.753,0,315.3754188,0.613054408,101512.4933,7,2,10,2
16/02/2017 10:00,44.61432,3.1,90,8.233333333,1023.4,76.98398036,598159.8605,0,405.7253223,0.435585267,101539.1044,7,2,11,2
16/02/2017 11:00,41.79721,2.933333333,102.3378488,9.766666667,1023.3,72.66826089,635672.3568,0,488.1787132,0.748132383,101559.9075,7,2,12,2
16/02/2017 12:00,38.65306,3.066666667,134.3153245,11.16666667,1023.6,73.73598053,401937.4465,0,552.9607824,0.919070416,101559.5907,7,2,13,2
16/02/2017 13:00,33.57633,4.1,143.3295631,11.26666667,1023.6,73.2104081,418174.82,0,599.6882038,0.980673419,101582.5059,7,2,14,2
16/02/2017 14:00,26.06068,3.933333333,142.6224423,11.03333333,1024,74.73592668,250555.164,0,588.7250844,0.989173016,101598.3458,7,2,15,2
16/02/2017 15:00,25.21297,2.9,141.4028851,10.96666667,1024.5,75.05022293,117367.0667,0,502.8600934,1.000007331,101656.1089,7,2,16,2
16/02/2017 16:00,42.61958,3.6,117.1340648,10.13333333,1024.7,79.51293871,48379.04628,0,418.3750755,1.000007331,101669.6256,7,2,17,2
16/02/2017 17:00,62.49524,3.933333333,120,10.03333333,1025,79.84059129,541.2457846,2.62E-07,388.2456634,1.000007331,101723.9039,7,2,18,2
16/02/2017 18:00,71.28653,3.6,127.0901544,10,1025.4,80.00897005,0,0,367.4310696,1.000007331,101742.3838,7,2,19,2
16/02/2017 19:00,73.1646,3.1,143.3295631,9.933333333,1025.8,80.3494346,0,0,348.3797748,1.000007331,101776.5981,7,2,20,2
16/02/2017 20:00,75.55809,3.1,140,9.9,1026.1,85.41555934,0,4.37E-07,328.7151585,1.000007331,101795.0781,7,2,21,2
16/02/2017 21:00,70.17393,2.233333333,145.3740791,9.9,1026.4,86.34991387,0,4.37E-07,248.7917182,1.000007331,101826.5468,7,2,22,2
16/02/2017 22:00,59.63749,2.766666667,149.3943475,9.566666667,1026.6,88.73573092,0,6.12E-07,251.6666621,0.966253097,101851.2571,7,2,23,2
16/02/2017 23:00,42.95571,2.233333333,150,9.166666667,1027,91.90677549,0,0,234.6469942,0.954075937,101908.0698,7,3,0,2
17/02/2017 01:00,32.98043,2.433333333,148.6224359,9.066666667,1027.1,94.862945,0,0,205.0159058,0.852477524,101908.0698,7,3,1,2
17/02/2017 02:00,32.33607,2.566666667,141.9431846,9.1,1027.2,97.63960552,0,2.62E-07,223.952203,0.941303652,101909.865,7,3,2,2
17/02/2017 03:00,24.16826,1.333333333,130,8.566666667,1027.4,95.05777799,0,6.12E-07,206.7792048,0.804333488,101922.9593,7,3,3,2
17/02/2017 04:00,29.50605,1.166666667,127.1409898,8.3,1027.5,96.52341872,0,2.88E-06,135.3655984,0.696463379,101931.3017,7,3,4,2
17/02/2017 05:00,40.17302,0.833333333,67.36925979,7.933333333,1027.3,98.89607407,0,4.20E-06,86.22322407,0.626131885,101923.4873,7,3,5,2
17/02/2017 06:00,57.32336,1.733333333,96.77377955,8.3,1027.3,99.11492478,0,6.12E-06,89.59649158,0.536985305,101933.0969,7,3,6,2
17/02/2017 07:00,61.73407,1.9,87.34327624,7.633333333,1027.3,99.55148822,0,0,134.752277,0.232953045,101951.9993,7,3,7,2
17/02/2017 08:00,60.01855,1.533333333,128.8050736,8.566666667,1027.7,99.55418753,51834.69245,0,186.1946065,0.325426218,101973.5416,7,3,8,2
17/02/2017 09:00,57.16463,3.1,139.4600794,9.266666667,1028.1,96.76308669,326995.7225,0,278.4611392,0.298401467,101979.0328,7,3,9,2
17/02/2017 10:00,48.73002,3.6,153.4694395,10.3,1027.9,91.58414092,642125.672,0,384.9490611,1.000007331,101982.8344,7,3,10,2
17/02/2017 11:00,45.45678,4.433333333,160.377783,10.9,1027.5,89.40689026,612523.691,0,527.4696131,1.000007331,101956.4344,7,3,11,2
17/02/2017 12:00,47.72978,4.966666667,153.8226785,11.16666667,1027.1,90.67371627,535500.2524,8.83E-06,591.5616957,1.000007331,101910.0762,7,3,12,2
17/02/2017 13:00,35.78957,6.366666667,184.7156129,10.4,1026.8,95.29506494,344107.4161,8.55E-05,610.3829951,1.000007331,101879.8747,7,3,13,2
17/02/2017 14:00,24.92083,5.3,195.1122225,9.266666667,1026.6,98.06459927,200885.4547,0.000698014,672.1751226,0.957661943,101881.1419,7,3,14,2
17/02/2017 15:00,31.11398,4.966666667,200.6740307,9.266666667,1027,97.85575039,164372.1813,0.000393933,816.4973061,0.735543213,101876.2843,7,3,15,2
17/02/2017 16:00,37.06425,5.666666667,210.3545697,9.133333333,1027.1,97.22853012,272621.3383,0.000121318,854.21657,0.854827502,101882.6203,7,3,16,2
17/02/2017 17:00,70.08739,4.766666667,216.4369153,8.633333333,1027.7,97.632751,119990.027,3.32E-05,783.2246221,0.887467785,101925.0713,7,3,17,2
17/02/2017 18:00,91.36538,4.6,210,8.2,1028.4,95.87506086,2123.348847,1.31E-06,563.3872455,0.793148201,101985.4744,7,3,18,2
17/02/2017 19:00,81.5796,4.6,206.6704369,8.033333333,1028.8,98.04042891,0,5.68E-06,503.6267451,0.2468698,102051.6854,7,3,19,2
17/02/2017 20:00,75.24923,5.133333333,207.0172786,8,1028.9,95.65492121,0,0,467.2874543,0.231778056,102073.6501,7,3,20,2
17/02/2017 21:00,63.05656,5.5,220,8.066666667,1029.2,96.99812443,0,0,444.9778896,0.138526644,102100.2612,7,3,21,2
17/02/2017 22:00,55.48067,4.1,220,7.9,1029.6,93.47759414,0,0,456.6309956,0.121680046,102125.4996,7,3,22,2
17/02/2017 23:00,37.03078,3.6,223.3295631,7.233333333,1029.6,97.82267293,0,0,427.843224,0.43965958,102133.6308,7,3,23,2
18/02/2017 01:00,14.00205,3.266666667,228.9750213,7.033333333,1030,98.24009226,0,0,357.1579368,0.496333732,102151.7939,7,4,0,2
18/02/2017 02:00,10.67032,3.1,216.6704369,6.666666667,1029.8,98.6712731,0,0,347.4981253,0.613451158,102155.7011,7,4,1,2
18/02/2017 03:00,9.36551,3.1,213.3295631,6.1,1030,98.88359693,0,0,353.4013434,0.545408604,102168.4787,7,4,2,2
18/02/2017 04:00,9.75949,3.433333333,213.4916625,6.4,1030.2,99.1035447,0,0,335.3850283,0.558302965,102172.597,7,4,3,2
18/02/2017 05:00,9.81495,4.1,219.5911703,6.6,1030.2,99.32871267,0,0,301.0006994,0.33981602,102162.8819,7,4,4,2
18/02/2017 06:00,15.83215,2.6,223.3295631,5.7,1030.1,99.10286616,0,0,245.5717811,0.172067244,102177.877,7,4,5,2
18/02/2017 07:00,21.23114,2.6,226.6362726,6.233333333,1030.1,99.32308964,0,0,236.1802977,0.173547425,102161.8259,7,4,6,2
18/02/2017 08:00,22.89263,3.1,230,6.8,1030.1,99.54978449,0,0,187.6895773,0.08458396,102163.1987,7,4,7,2
18/02/2017 09:00,26.19312,3.766666667,237.2612084,6.966666667,1030.5,98.67027939,62451.43668,0,177.6464399,0.039858074,102190.7602,7,4,8,2
18/02/2017 10:00,25.7915,3.6,239.5350116,7.8,1030.7,96.0714632,392236.6566,0,257.2632196,0.16990038,102206.0722,7,4,9,2
18/02/2017 11:00,25.01837,3.433333333,253.1380973,8.833333333,1030.7,92.8970146,768152.6712,0,307.593904,0.700140942,102242.9265,7,4,10,2
18/02/2017 12:00,25.55148,3.766666667,267.2612084,9,1030.8,89.46254968,954299.5868,0,430.6798353,0.792629375,102225.0801,7,4,11,2
18/02/2017 13:00,21.35211,3.266666667,255.9044168,9.866666667,1030.4,86.53657559,1195570.304,2.12E-05,633.9958676,0.829542346,102186.5362,7,4,12,2
18/02/2017 14:00,21.66719,4.1,271.7243461,10.36666667,1029.7,81.41966127,1264933.033,2.32E-05,782.5729681,0.807614301,102130.5684,7,4,13,2
18/02/2017 15:00,22.82856,5.3,256.7964279,11.2,1028.8,73.2471116,1101143.732,7.87E-07,955.2612648,0.958119731,102045.5606,7,4,14,2
18/02/2017 16:00,33.43098,5.466666667,253.7775682,11.1,1028.5,70.27512908,863578.4664,0,1040.627932,0.997520017,102007.3335,7,4,15,2
18/02/2017 17:00,47.81107,4.933333333,246.8960167,10.4,1028.4,72.9143004,424711.4037,0,965.4193999,0.902406933,102023.0679,7,4,16,2
18/02/2017 18:00,57.38648,4.633333333,255.864326,9.766666667,1028.6,72.35727593,151590.454,0,731.8206252,0.899950138,102018.4215,7,4,17,2
18/02/2017 19:00,55.71734,3.766666667,245.4499222,9.266666667,1028.7,73.80373765,3580.549036,0,462.9942047,0.985388635,102044.399,7,4,18,2
18/02/2017 20:00,54.18256,3.933333333,243.8956367,9.266666667,1028.8,77.89675859,0,5.16E-06,415.9601226,1.000007331,102035.5286,7,4,19,2
18/02/2017 21:00,50.34704,3.266666667,250,9.133333333,1028.8,78.86479282,0,2.97E-05,397.7521446,0.996390806,102057.071,7,4,20,2
18/02/2017 22:00,55.2287,2.933333333,240.6189519,8.666666667,1029.1,84.20741529,0,4.38E-05,358.154584,0.977392605,102041.231,7,4,21,2
18/02/2017 23:00,71.58583,3.433333333,226.9945529,8.566666667,1028.9,87.89251065,0,2.65E-05,383.2624274,0.917727571,102040.3862,7,4,22,2
19/02/2017 01:00,37.61186,3.6,243.3637274,8.133333333,1028.8,90.85742471,0,1.89E-05,311.38883,0.95509833,102022.7511,7,4,23,2
19/02/2017 02:00,37.00401,3.6,263.3637274,8.1,1028.5,91.44374802,0,0.000204003,346.693141,0.974447502,102016.9431,7,5,0,2
19/02/2017 03:00,39.73506,4.1,260,8.066666667,1028.5,91.84005463,0,0.000233108,378.2791913,0.992789541,102003.6375,7,5,1,2
19/02/2017 04:00,24.11949,3.6,268.6052797,7.966666667,1028.2,92.44103169,0,0.000155056,377.8575328,0.98557175,101978.2936,7,5,2,2
19/02/2017 05:00,19.00929,2.6,273.3295631,8.066666667,1028,91.84005463,0,1.35E-05,391.3506028,0.905107882,101965.8328,7,5,3,2
19/02/2017 06:00,24.0057,2.6,263.3295631,7.633333333,1027.9,94.2062481,0,4.37E-07,413.0468461,0.835615666,101948.0921,7,5,4,2
19/02/2017 07:00,37.76996,3.1,252.7911811,7.166666667,1028.1,97.19014115,0,0,391.0056096,0.919726579,101948.1977,7,5,5,2
19/02/2017 08:00,41.80103,3.1,252.7911811,6.833333333,1027.9,97.19014115,0,3.50E-07,386.5206971,0.885972345,101935.1033,7,5,6,2
19/02/2017 09:00,37.1637,3.266666667,263.1592222,7.066666667,1027.9,94.99540162,0,0,384.4507375,0.893510587,101957.7016,7,5,7,2
19/02/2017 10:00,23.04993,3.1,266.6704369,7.433333333,1028.2,95.22232035,26854.11777,2.27E-06,342.2082285,0.930866086,101983.3624,7,5,8,2
19/02/2017 11:00,25.56248,3.1,270,8.666666667,1028.4,90.23721195,205631.7638,1.47E-05,388.8973174,0.958211288,102004.9047,7,5,9,2
19/02/2017 12:00,29.51227,2.766666667,270,9.866666667,1028.7,85.78194449,405101.6526,3.93E-06,305.0639534,0.916110054,102017.7879,7,5,10,2
19/02/2017 13:00,20.79844,3.1,260,10.5,1028.7,83.22166777,492825.104,1.84E-06,420.5983654,0.978186104,102022.4343,7,5,11,2
19/02/2017 14:00,24.52494,2.766666667,257.4455658,11.46666667,1028.6,76.243181,554652.0263,1.40E-06,663.5502909,0.987677575,102027.0807,7,5,12,2
19/02/2017 15:00,27.33441,2.233333333,263.8507967,12.43333333,1028.2,68.25851675,671977.4587,0,663.4736257,0.855392107,101971.0072,7,5,13,2
19/02/2017 16:00,30.42931,1.7,239.5478461,12.93333333,1027.7,62.59165393,480792.7939,0,736.2288725,0.965520637,101938.1657,7,5,14,2
19/02/2017 17:00,42.04679,2.433333333,218.7862639,12.36666667,1027.3,63.95107022,391320.7022,0,524.3646737,0.876862364,101913.6666,7,5,15,2
19/02/2017 18:00,50.10654,2.766666667,216.2680743,11.13333333,1027,69.51725185,196680.3913,0,374.790926,0.851745063,101896.8762,7,5,16,2
19/02/2017 19:00,51.53757,2.066666667,218.6015561,10.86666667,1026.8,70.8593218,100588.4473,0,188.2645661,0.765604624,101869.8427,7,5,17,2
19/02/2017 20:00,37.00066,2.066666667,196.7751477,9.566666667,1027.1,77.29771176,3330.74329,4.55E-06,114.7810001,0.709403519,101915.673,7,5,18,2
19/02/2017 21:00,32.69228,3.433333333,198.500329,8.9,1027.4,82.32527475,0,0,105.1978538,0.571777192,101923.8041,7,5,19,2
19/02/2017 22:00,26.44557,3.6,210,8.233333333,1027.3,85.62706657,0,0,94.46472991,0.523343223,101934.4697,7,5,20,2
19/02/2017 23:00,26.3313,3.1,203.3295631,6.933333333,1027.4,91.18199643,0,0,95.88303556,0.270705294,101923.4873,7,5,21,2
20/02/2017 01:00,11.58082,2.6,193.3295631,6.266666667,1027.5,94.97086792,0,0,121.259207,0.334459901,101920.1081,7,5,22,2
20/02/2017 02:00,13.78482,3.433333333,193.4916625,6.133333333,1027.4,98.44744488,0,0,125.5907891,0.417380564,101900.7834,7,5,23,2
20/02/2017 03:00,10.72291,3.1,199.9604776,6,1027.3,98.88106758,0,0,127.3924207,0.644779116,101893.2858,7,6,0,2
20/02/2017 04:00,11.29092,2.766666667,190,6.066666667,1027.1,93.60296938,0,0,141.1538188,0.909578945,101879.6635,7,6,1,2
20/02/2017 05:00,16.91224,2.933333333,189.5264833,6.1,1026.9,94.54366232,0,0,171.3982285,1.000007331,101837.1068,7,6,2,2
20/02/2017 06:00,31.09295,3.433333333,193.0054471,6,1026.6,94.0330618,0,0,210.4208004,0.999992072,101809.5453,7,6,3,2
20/02/2017 07:00,49.32672,3.6,202.9965921,5.866666667,1026.2,96.45236394,0,0,274.0145593,0.999992072,101785.1517,7,6,4,2
20/02/2017 08:00,49.97219,2.766666667,201.2100509,5.9,1026.1,99.10014172,0,0,280.3011033,0.948277289,101755.3726,7,6,5,2
20/02/2017 09:00,39.53472,2.933333333,190.4735167,5.966666667,1025.7,99.54806776,0,0,275.8545234,0.891618396,101730.9791,7,6,6,2
20/02/2017 10:00,37.88902,3.1,196.7772843,6.033333333,1025.6,98.88191197,0,0,323.0802685,0.896547247,101730.8735,7,6,7,2
20/02/2017 11:00,27.65858,3.1,223.2950467,6.433333333,1026,96.47570504,36679.81048,0,344.5465162,0.874375049,101743.3342,7,6,8,2
20/02/2017 12:00,27.50749,3.266666667,210,6.866666667,1026.1,94.07260382,174572.5827,0,399.3621132,0.992606426,101758.6462,7,6,9,2
20/02/2017 13:00,24.34326,3.433333333,193.4916625,7,1026.1,93.22247954,407807.8815,0,410.9768865,0.999992072,101771.9518,7,6,10,2
20/02/2017 14:00,21.04467,3.433333333,200.4877849,7.866666667,1026,92.6399643,528963.6687,0,485.3037693,1.000007331,101768.7838,7,6,11,2
20/02/2017 15:00,22.02961,3.433333333,211.5230809,8.766666667,1025.9,87.60702899,845425.9155,0,624.9110449,0.999992072,101753.4718,7,6,12,2
20/02/2017 16:00,35.01118,2.933333333,226.3726444,10.13333333,1025.3,80.9772813,1010339.343,1.22E-06,743.8953896,0.862335225,101670.7872,7,6,13,2
20/02/2017 17:00,37.77761,2.233333333,213.3368099,11.53333333,1024.6,73.13724185,1059218,0,823.5121692,0.620516352,101612.0738,7,6,14,2
20/02/2017 18:00,42.075,1.533333333,217.5570273,12.66666667,1023.9,68.36847888,888808.8468,0,767.6615925,0.389287642,101577.0147,7,6,15,2
20/02/2017 19:00,40.98488,3.4,215.4914322,12.56666667,1023.6,62.74195788,632799.5907,0,658.64372,0.284820424,101547.5524,7,6,16,2
20/02/2017 20:00,35.55624,3.766666667,212.7387916,10.83333333,1023.3,66.84814003,234401.059,0,271.3696109,0.397008999,101546.7076,7,6,17,2
20/02/2017 21:00,37.73219,3.933333333,203.4710552,9.733333333,1023.7,71.56315101,7202.732364,0,197.694382,0.352084738,101566.0323,7,6,18,2
20/02/2017 22:00,35.66191,4.1,196.6704369,7.966666667,1024,80.14774165,0,0,231.2353942,0.216747351,101575.2195,7,6,19,2
20/02/2017 23:00,28.37911,4.266666667,193.199143,7.2,1024,85.14612276,0,0,255.1549274,0.090901434,101564.2371,7,6,20,2
21/02/2017 01:00,16.64895,3.1,216.7049533,6.233333333,1023.9,88.8560653,0,0,269.0696558,0.120306682,101561.4915,7,6,21,2
21/02/2017 02:00,19.58257,2.766666667,246.2321091,5.433333333,1024.1,90.01418187,0,0,264.1247523,0.02131766,101573.7411,7,6,22,2
21/02/2017 03:00,19.57922,2.433333333,233.9610478,5.133333333,1024.6,92.28422249,0,0,249.9416958,0.010010297,101589.4755,7,6,23,2
21/02/2017 04:00,17.08341,2.033333333,206.7430208,4.266666667,1024.1,95.75358663,0,0,252.5483116,0.016053099,101563.0755,8,7,0,2
21/02/2017 05:00,17.54432,1.733333333,204.0361042,3.866666667,1023.8,98.41421395,0,0,274.0528919,0.022279015,101507.4245,8,7,1,2
21/02/2017 06:00,31.37791,2.4,238.8340846,4.033333333,1022.8,98.64183925,0,4.37E-07,276.3145144,0.035890578,101465.2902,8,7,2,2
21/02/2017 07:00,49.89139,2.4,256.8563391,3.733333333,1023,95.96624177,0,1.75E-07,284.5176877,0.107152907,101443.3255,8,7,3,2
21/02/2017 08:00,52.21651,3.1,223.3295631,4.9,1022.7,99.54389371,0,4.37E-07,293.5641778,0.474543024,101400.7688,8,7,4,2
21/02/2017 09:00,42.04153,1.866666667,220,5.033333333,1022.1,99.5452936,0,4.37E-07,334.0050553,0.84690777,101385.2456,8,7,5,2
21/02/2017 10:00,35.04943,2.066666667,195.2260828,5.866666667,1022.3,94.68973671,0,5.33E-06,375.6342429,0.980978611,101393.3768,8,7,6,2
21/02/2017 11:00,30.92321,2.066666667,223.383419,6.033333333,1022.7,98.22693112,0,0,311.5421603,0.922152855,101416.3975,8,7,7,2
21/02/2017 12:00,25.79198,3.6,231.396703,6.966666667,1022.9,93.6458394,50294.22367,0,290.5359036,0.97147188,101456.103,8,7,8,2
21/02/2017 13:00,34.78407,4.8,255.5953861,8.633333333,1022.9,88.20112347,205590.1296,0,456.4010001,0.991156764,101492.5349,8,7,9,2
21/02/2017 14:00,32.30595,5.133333333,270,9.3,1023.6,84.38651889,358887.5895,0,494.5035898,0.991156764,101504.8901,8,7,10,2
21/02/2017 15:00,26.58901,5.1,263.3295631,9.933333333,1023.7,81.42747141,490243.7779,1.14E-06,613.1812738,0.992148638,101506.6853,8,7,11,2
21/02/2017 16:00,32.0798,5.333333333,262.8705702,10.83333333,1023.2,73.0122811,302598.0279,0,685.9748533,0.999992072,101492.8517,8,7,12,2
21/02/2017 17:00,32.44317,4.766666667,252.8231889,11.7,1022.6,70.85211003,483832.0971,0,701.806211,1.000007331,101448.0775,8,7,13,2
21/02/2017 18:00,25.95693,4.433333333,263.8681155,12.2,1022.2,71.26363965,427126.1926,4.37E-07,686.7031724,1.000007331,101403.092,8,7,14,2
21/02/2017 19:00,25.83262,4.766666667,260,11.53333333,1021.9,73.14478969,224950.0749,6.12E-07,675.5867226,0.999992072,101373.7353,8,7,15,2
21/02/2017 20:00,19.64759,4.6,253.3295631,11.1,1021.8,79.98532395,202925.5349,2.71E-06,625.4860337,0.949818509,101342.6889,8,7,16,2
21/02/2017 21:00,11.47596,4.433333333,250,11,1021.5,81.0213402,103086.5048,4.98E-06,567.1821715,0.959813546,101338.6762,8,7,17,2
21/02/2017 22:00,9.99807,4.266666667,246.800857,10.93333333,1021.8,81.73507278,4038.526239,9.61E-07,504.6617249,0.995078481,101367.6105,8,7,18,2
21/02/2017 23:00,7.61271,3.766666667,237.2305964,10.56666667,1021.8,83.77788591,0,8.04E-06,468.1307711,1.000007331,101361.3801,8,7,19,2
22/02/2017 01:00,3.7944,3.766666667,233.6250899,10.76666667,1021.8,87.58373887,0,0,433.1714534,1.000007331,101350.3977,8,7,20,2
22/02/2017 02:00,3.53669,3.933333333,230,10.03333333,1021.9,92.35286291,0,9.61E-07,411.0535517,1.000007331,101351.1369,8,7,21,2
22/02/2017 03:00,3.24551,4.1,233.3295631,9.966666667,1021.8,93.78369911,0,7.87E-07,392.1555871,1.000007331,101320.513,8,7,22,2
22/02/2017 04:00,5.11546,4.1,248.1956486,10.03333333,1021.5,92.96010709,0,9.61E-07,372.0309799,0.996390806,101344.8009,8,7,23,2
22/02/2017 05:00,6.31268,4.433333333,250.7550977,10.03333333,1021.7,92.96010709,0,0,382.4957756,1.000007331,101289.6779,8,1,0,2
22/02/2017 06:00,15.36407,4.433333333,253.0785455,9.966666667,1021.1,94.20477195,0,0,411.1302168,1.000007331,101295.4859,8,1,1,2
22/02/2017 07:00,23.49172,4.266666667,253.199143,9.966666667,1020.4,93.99362203,0,4.37E-07,389.5873039,1.000007331,101185.3454,8,1,2,2
22/02/2017 08:00,28.73962,3.6,244.2574147,9.933333333,1019.8,93.78229587,0,6.99E-07,356.1612896,1.000007331,101144.2671,8,1,3,2
22/02/2017 09:00,31.46875,3.766666667,243.6606258,9.866666667,1019.5,93.77948328,0,1.75E-07,376.362562,1.000007331,101093.368,8,1,4,2
22/02/2017 10:00,29.84122,3.433333333,246.5083375,9.966666667,1019.2,96.13477373,0,0,405.9169852,1.000007331,101089.7776,8,1,5,2
22/02/2017 11:00,23.15894,3.1,246.6407847,10.33333333,1019,96.78808218,0,0,394.4555423,1.000007331,101054.2961,8,1,6,2
22/02/2017 12:00,22.36095,3.766666667,258.6675309,10.83333333,1019,94.24207614,0,0,400.5887559,1.000007331,101032.8594,8,1,7,2
22/02/2017 13:00,23.22923,4.6,266.6362726,11.4,1019.1,95.97340348,25188.74613,0,448.3894897,1.000007331,101083.0193,8,1,8,2
22/02/2017 14:00,25.08531,4.766666667,253.177214,11.93333333,1019.6,91.06145442,109914.5286,6.12E-07,504.8917204,0.996390806,101105.3008,8,1,9,2
22/02/2017 15:00,22.55029,4.433333333,230,12.36666667,1019.3,87.91471732,307344.3371,4.81E-06,467.1724565,0.932178412,101085.3425,8,1,10,2
22/02/2017 16:00,25.07383,5.133333333,227.382926,14.76666667,1018.8,78.35259443,480584.6224,6.12E-07,514.5515319,0.949345461,101061.7937,8,1,11,2
22/02/2017 17:00,24.26532,6.033333333,253.1451069,15.46666667,1018.5,75.7807677,487537.549,9.61E-07,633.7275395,0.966253097,101014.4851,8,1,12,2
22/02/2017 18:00,23.90673,7.233333333,267.9339429,17.16666667,1018.2,68.84443856,450233.2242,0,815.6156566,0.996070355,100984.6003,8,1,13,2
